Time_s,BaselineMotor_rad_s,BaselineDistal_rad_s,BaselineRipple_rad_s,Rm_Ripple_rad_s,Km_Ripple_rad_s,Bs_Ripple_rad_s,Bm_Ripple_rad_s
5.227,0.561251632206532,0.558022360906205,-0.00162459953950256,-0.000589733579373974,-0.000563866108075461,-0.00103620328135112,-0.000106686754423584
5.228,0.558974465951513,0.558589353318079,-0.000193744578496635,0.000401905321461338,0.000413094941756675,-0.00103460601514471,-0.000111492397666794
5.229,0.556704964290733,0.5591555087803,0.00123283337912117,0.00139012779407521,0.00138687495345891,-0.00103301114412591,-0.000116117804797425
5.23,0.55444491045812,0.559718997491296,0.00265331666761059,0.00237367437950975,0.00235623126673612,-0.00103141866462486,-0.000120559663893729
5.231,0.552196073252544,0.56027799891197,0.00406589954311598,0.00335129418818569,0.00331992921665891,-0.00102982857306466,-0.000124814909290691
5.232,0.549960204799656,0.560830704076636,0.00546879047225202,0.00432174648691153,0.00427674370304398,-0.00102824086595843,-0.000128880722383577
5.233,0.547739038340162,0.561375317883896,0.00686021439729612,0.00528380226962799,0.00522546074463259,-0.001026655539907,-0.000132754532140116
5.234,0.545534286047325,0.561910061364556,0.00823841497512978,0.00623624580989735,0.00616487901609919,-0.00102507259159679,-0.000136434015323924
5.235,0.543347636876419,0.562433173923743,0.00960165678712133,0.00717787619319077,0.00709381136595189,-0.00102349201779661,-0.000139917096432103
5.236,0.541180754448819,0.562942915554383,0.0109482275171798,0.00810750882704048,0.00801108631340941,-0.00102191381535577,-0.000143201947350201
5.237,0.53903527497337,0.563437569019288,0.0122764400952593,0.00902397692717638,0.00891554952237639,-0.00102033798120116,-0.000146286986728039
5.238,0.536912805207606,0.563915441999108,0.0135846348036434,0.00992613297777889,0.00980606525066696,-0.00101876451233485,-0.000149170879080188
5.239,0.534814920461355,0.564374869203485,0.0148711813433945,0.0108128501640363,0.0106815177726617,-0.00101719340583084,-0.000151852533615134
5.24,0.532743162645184,0.564814214442769,0.0161344808584039,0.0116830237752198,0.0115408127736256,-0.00101562465883365,-0.00015433110279745
5.241,0.530699038366084,0.565231872657749,0.0173729679145497,0.0125355725765396,0.0123828787139472,-0.00101405826855439,-0.000156605980647564
5.242,0.528684017072747,0.565626271904869,0.0185851124315178,0.0133694401480863,0.0132066681616062,-0.00101249423226846,-0.000158676800783924
5.243,0.526699529252676,0.5659958752945,0.0197694215649254,0.0141835961892063,0.0140111590912193,-0.00101093254731344,-0.000160543434212647
5.244,0.524746964683349,0.566339182879887,0.0209244415364365,0.0149770377867083,0.0147953561480594,-0.00100937321108541,-0.000162205986869929
5.245,0.522827670739531,0.566654733494446,0.0220487594096459,0.0157487906453512,0.0155582918754904,-0.00100781622103707,-0.00016366479692277
5.246,0.520942950758799,0.566941106535193,0.0231410048095769,0.0164979102791055,0.0162990279043129,-0.00100626157467476,-0.000164920431833718
5.247,0.519094062467237,0.567196923690123,0.0241998515837127,0.01722348316175,0.0170166561025643,-0.0010047092695552,-0.000165973685195605
5.248,0.517282216467177,0.567420850607463,0.0252240194025651,0.0179246278354011,0.0177102996843723,-0.00100315930328387,-0.000166825573342412
5.249,0.515508574788797,0.567611598504775,0.0262122752978656,0.0186004959756454,0.0183791142765162,-0.00100161167351143,-0.000167477331742586
5.25,0.513774249507277,0.567767925715998,0.0271634351365446,0.0192502734119947,0.0190222889414028,-0.00100006637793149,-0.000167930411181334
5.251,0.512080301427144,0.567888639174574,0.0280763650287593,0.0198731811024492,0.0196390471552315,-0.000998523414277863,-0.000168186473738571
5.252,0.510427738835351,0.567972595830909,0.0289499826683058,0.0204684760610061,0.0202286477401721,-0.000996982780321787,-0.000168247388569358
5.253,0.508817516324507,0.568018704002491,0.029783258603858,0.0210354522370293,0.0207903857494462,-0.000995444473869456,-0.000168115227493838
5.254,0.507250533687641,0.568025924655089,0.0305752174395524,0.0215734413454404,0.0213235933042664,-0.000993908492759599,-0.000167792260403782
5.255,0.505727634885723,0.567993272613557,0.0313249389635449,0.0220818136467759,0.0218276403816464,-0.000992374834860588,-0.000167280950493038
5.256,0.504249607089135,0.567919817700826,0.0320315592032504,0.0225599786762045,0.0223019355521655,-0.000990843498067995,-0.000166583949319248
5.257,0.502817179794123,0.567804685803812,0.0326942714060808,0.0230073859206815,0.0227459266668316,-0.00098931448030215,-0.000165704091704332
5.258,0.501431024015214,0.56764705986502,0.0333123269445915,0.0234235254434685,0.0231591014922584,-0.000987787779506033,-0.00016464439048137
5.259,0.50009175155445,0.567446180798746,0.0338850361450463,0.0238079284553347,0.0235409882934376,-0.00098626339364194,-0.000163408031095526
5.26,0.498799914348216,0.567201348330877,0.034411769038511,0.0241601678318081,0.0238911563634553,-0.000984741320690374,-0.000161998366066841
5.261,0.497556003892309,0.566911921761377,0.0348919560336894,0.024479858575928,0.024209216499574,-0.000983221558646274,-0.000160418909322709
5.262,0.49636045074581,0.566577320648662,0.035325088510814,0.0247666582260139,0.0244948214251662,-0.000981704105518011,-0.000158673330407955
5.263,0.495213624114235,0.56619702541516,0.0357107193360091,0.0250202672080423,0.0247476661570634,-0.000980188959324169,-0.000156765448580493
5.264,0.494115831512298,0.565770577873464,0.0360484632956464,0.0252404291322915,0.0249674883179466,-0.000978676118092325,-0.000154699226800558
5.265,0.493067318506544,0.565297581672566,0.0363379974503176,0.0254269310339862,0.0251540683934838,-0.000977165579855499,-0.000152478765621555
5.266,0.49206826853802,0.564777702663804,0.0365790614081506,0.025579603557752,0.0253072299339862,-0.000975657342651703,-0.0001501082969906
5.267,0.491118802824998,0.564210669186218,0.036771457517303,0.025698321085752,0.0254268397004261,-0.000974151404520507,-0.000147592177966823
5.268,0.490218980345722,0.56359627227113,0.0369150509775658,0.025783001809462,0.0255128077547372,-0.000972647763501922,-0.000144934884365534
5.269,0.48936879790101,0.562934365765885,0.0370097698711215,0.0258336077451032,0.0255650874943808,-0.000971146417633739,-0.000142141004336311
5.27,0.488568190256437,0.562224866376753,0.0370556051125951,0.0258501446928308,0.0255836756312416,-0.000969647364950532,-0.000139215231883111
5.271,0.487817030363768,0.561467753631146,0.0370526103186488,0.0258326621398419,0.0255686121149817,-0.000968150603480988,-0.000136162360334412
5.272,0.487115129661143,0.560663069759358,0.0370009015974658,0.0257812531076467,0.0255199800010546,-0.000966656131246468,-0.000132987275771449
5.273,0.486462238451478,0.559810919496172,0.0369006572585779,0.0256960539438082,0.0254379052636542,-0.000965163946259562,-0.000129694950422471
5.274,0.485858046358399,0.558911469802775,0.0367521174435854,0.0255772440585338,0.0253225565539393,-0.000963674046521867,-0.000126290436030982
5.275,0.485302182858972,0.557964949509506,0.0365555836784247,0.0254250456065682,0.0251741449039473,-0.000962186430023104,-0.00012277885720582
5.276,0.484794217892346,0.556971648880081,0.0363114183479342,0.0252397231149085,0.0249929233766779,-0.000960701094738781,-0.000119165404760884
5.277,0.484333662543377,0.555931919098026,0.0360200440935665,0.0250215830569276,0.0247791866628965,-0.000959218038629195,-0.000115455329052228
5.278,0.483919969800186,0.55484617167617,0.035681943135196,0.0247709733735647,0.0245332706252734,-0.000957737259637992,-0.000111653933320192
5.279,0.48355253538449,0.553714877790096,0.0352976565180586,0.0244882829423012,0.0242555517905445,-0.000956258755690942,-0.000107766567044111
5.28,0.483230698653511,0.552538567536611,0.0348677832859645,0.0241739409947154,0.0239464467904387,-0.000954782524694386,-0.000103798619317065
5.281,0.482953743572114,0.551317829118335,0.0343929795820056,0.0238284164834613,0.0236064117521871,-0.000953308564533795,-9.97555122480377e-05
5.282,0.482720899753789,0.550053307955627,0.0338739576780768,0.023452217399593,0.0232359416394918,-0.000951836873073431,-9.56426943987203e-05
5.283,0.482531343568975,0.548745705727156,0.0333114849346174,0.0230458900412089,0.0228355695448872,-0.000950367448154354,-9.1465634262087e-05
5.284,0.482384199319159,0.547395779340493,0.0327063826920631,0.0226100182344515,0.0224058659344998,-0.000948900287593868,-8.72298137897386e-05
5.285,0.482278540475091,0.546004339834227,0.0320595250955846,0.0221452225079646,0.0219474378462563,-0.000947435389184403,-8.29407219748992e-05
5.286,0.482213390977382,0.544572251213144,0.0313718378547707,0.0216521592219565,0.0214609280426658,-0.000945972750692747,-7.86038484977578e-05
5.287,0.482187726597688,0.543100429218129,0.030644296939995,0.0211315196530819,0.0209470141193357,-0.00094451236985893,-7.42246774397868e-05
5.288,0.482200476358577,0.541589840032506,0.0298779272172779,0.0205840290364064,0.0204064075704614,-0.000943054244396002,-6.98086810734162e-05
5.289,0.482250524010144,0.54004149892663,0.029073801023537,0.0200104455657701,0.0198398528125552,-0.00094159837198815,-6.53613137333866e-05
5.29,0.482336709561339,0.538456468842592,0.0282330366841848,0.0194115593539155,0.0192481261677595,-0.000940144750291139,-6.08880057758591e-05
5.291,0.482457830863935,0.536835858921012,0.0273567969751066,0.0187881913538007,0.018632034808112,-0.000938693376931421,-5.63941576312469e-05
5.292,0.482612645246966,0.53518082297191,0.0264462875311172,0.0181411922425531,0.0179924156621978,-0.000937244249505254,-5.1885133956527e-05
5.293,0.482799871199449,0.533492557891769,0.0255027552030549,0.017471441269581,0.0173301342856594,-0.000935797365578805,-4.73662578926526e-05
5.294,0.4830181900991,0.531772302028922,0.0245274863657395,0.0167798450703849,0.0166460836970815,-0.000934352722686715,-4.28428054324395e-05
5.295,0.483266247984736,0.530021333499489,0.0235218051790748,0.0160673364476663,0.0159411831808084,-0.000932910318332758,-3.83199999042028e-05
5.296,0.483542657369997,0.52824096845613,0.0224870718046264,0.0153348731213607,0.015216377058293,-0.000931470149988844,-3.38030065761433e-05
5.297,0.483845999095949,0.52643255931194,0.0214246805800707,0.014583436449264,0.0144726334296132,-0.000930032215095355,-2.92969273863518e-05
5.298,0.484174824220124,0.524597492921864,0.0203360581539435,0.0138140301199519,0.0137109428868237,-0.000928596511060031,-2.48067958030653e-05
5.299,0.484527655939482,0.522737188724065,0.0192226615831738,0.0130276788197265,0.0129323172008492,-0.000927163035258971,-2.03375718196465e-05
5.3,0.484902991544757,0.520853096843716,0.0180859763959265,0.0122254268753511,0.0121377879836537,-0.000925731785035078,-1.58941370884908e-05
5.301,0.485299304403604,0.518946696161728,0.0169275146223159,0.0114083368743674,0.0113284053274466,-0.000924302757699391,-1.14812901979571e-05
5.302,0.485715045969949,0.517019492350981,0.0157488127955854,0.0105774882648059,0.0105052364227147,-0.000922875950530311,-7.10374209609374e-06
5.303,0.486148647816894,0.515073015882638,0.0145514299263892,0.00973397593613262,0.0096693641568969,-0.000921451360773706,-2.76611166483761e-06
5.304,0.486598523690527,0.513108820005168,0.0133369454528273,0.00887890878328584,0.00882188569553,-0.000920028985643084,1.52707855194436e-06
5.305,0.487063071581946,0.511128478698746,0.012106957168924,0.00801340825568447,0.0079639110477242,-0.0009186088223197,5.77140646335132e-06
5.306,0.487540675814816,0.509133584607683,0.0108630791342492,0.00713860689309315,0.00709656161783423,-0.000917190867952722,9.96255438631338e-06
5.307,0.488029709145725,0.50712574695361,0.00960693956741027,0.00625564685025864,0.0062209687452135,-0.000915775119659623,1.40963128376379e-05
5.308,0.488528534874631,0.505106589432124,0.00834017872614901,0.00536567841222152,0.00533827223394578,-0.000914361574525901,1.81685841607236e-05
5.309,0.48903550896267,0.503077748095631,0.00706444677679546,0.00446985850223736,0.0044496188744596,-0.000912950229606024,2.21753859845652e-05
5.31,0.489548982154585,0.501040869225136,0.00578140165582913,0.00356934918422702,0.00355616095893796,-0.000911541081923428,2.61128545129686e-05
5.311,0.490067302103055,0.498997607193733,0.00449270692631615,0.00266531616169691,0.00265905479244088,-0.000910134128470852,2.99772476420597e-05
5.312,0.490588815492184,0.49694962232455,0.00320002963197297,0.00175892727505361,0.00175945920165665,-0.000908729366210725,3.37649479044159e-05
5.313,0.491111870157439,0.494898578745913,0.00190503815162324,0.000851350999250544,0.000858534043202575,-0.000907326792075946,3.74724652383381e-05
5.314,0.491634817199319,0.492846142246481,0.000609400056789278,-5.62450563118544e-05,-4.25612866096214e-05,-0.000905926402969881,4.10964395810485e-05
5.315,0.492156013088064,0.490793978133109,-0.000685220024833844,-0.000962695643709877,-0.000942669338639845,-0.000904528195767418,4.463364328474e-05
5.316,0.492673821756719,0.48874374909417,-0.00197716253730129,-0.00186683936633603,-0.00184063609250529,-0.000903132167314857,4.80809833546914e-05
5.317,0.493186616679908,0.486697113071075,-0.00326477511302387,-0.00276752016075238,-0.00273531243100478,-0.000901738314430856,5.14355035088232e-05
5.318,0.493692782935668,0.484655721140693,-0.00454641467537464,-0.00366358876867873,-0.00362555560549838,-0.000900346633907312,5.46943860583047e-05
5.319,0.494190719247747,0.482621215411363,-0.00582044952462191,-0.00455390419724205,-0.00451023069037426,-0.000898957122509203,5.78549536090237e-05
5.32,0.494678840005796,0.480595226935171,-0.00708526140456306,-0.00543733516564149,-0.00538821202477069,-0.000897569776976082,6.09146705839433e-05
5.321,0.4951555772609,0.478579373639128,-0.00833924754724186,-0.00631276153639915,-0.00625838463970718,-0.000896184594022187,6.38711445665548e-05
5.322,0.495619382693958,0.476575258277857,-0.009580822693186,-0.00717907572939519,-0.00711964566884171,-0.000894801570337056,6.67221274658831e-05
5.323,0.496068729554446,0.474584466410367,-0.0108084210846227,-0.0080351841169039,-0.00797090574105586,-0.000893420702587078,6.94655165036358e-05
5.324,0.496502114567135,0.472608564403463,-0.012020498429182,-0.0088800083978865,-0.0088110903531301,-0.000892041987414993,7.20993550243451e-05
5.325,0.49691805980441,0.470649097464274,-0.0132155338316337,-0.00971248694981158,-0.00963914122077125,-0.000890665421441672,7.46218331295062e-05
5.326,0.497315114521843,0.468707587704374,-0.0143920316912552,-0.0105315761563258,-0.0104540176063123,-0.00088929100126639,7.70312881369247e-05
5.327,0.497691856954771,0.466785532237895,-0.015548523562473,-0.0113362517091108,-0.011254697621412,-0.000887918723467662,7.93262048666528e-05
5.328,0.498046896073652,0.464884401316002,-0.0166835699764769,-0.0121255098823179,-0.0120401795031398,-0.000886548584604185,8.15052157551147e-05
5.329,0.498378873296042,0.463005636500031,-0.0177957622215559,-0.0128983687779938,-0.01280948286185,-0.000885180581215506,8.35671007991476e-05
5.33,0.498686464153097,0.461150648875554,-0.0188837240799724,-0.013653869540967,-0.0135616498993042,-0.00088381470982285,8.5510787331911e-05
5.331,0.498968379908571,0.459320817309567,-0.0199461135192379,-0.0143910775416923,-0.0142957465955251,-0.000882450966929904,8.73353496327535e-05
5.332,0.499223369128329,0.457517486752931,-0.0209816243357308,-0.0151090835256065,-0.0150108638629286,-0.000881089349023978,8.90400083733129e-05
5.333,0.499450219198486,0.455741966590149,-0.0219889877486523,-0.0158070047275857,-0.0157061186663029,-0.000879729852576339,9.06241299022686e-05
5.334,0.499647757790342,0.453995529038487,-0.0229669739423937,-0.0164839859501492,-0.0163806551072707,-0.000878372474043543,9.20872253713548e-05
5.335,0.499814854270337,0.45227940759837,-0.0239143935554457,-0.0171392006040976,-0.0170336454719021,-0.000877017209867992,9.3428949705351e-05
5.336,0.499950421053367,0.450594795556944,-0.0248300991140724,-0.0177718517103314,-0.0176642912402075,-0.000875664056478709,9.46491004189648e-05
5.337,0.500053414897839,0.448942844546584,-0.0257129864090241,-0.0183811728616397,-0.0182718240562835,-0.00087431301029256,9.57476162836189e-05
